left,price,room,salon,area,age,province,district
Daire,5200000.0,3.0,1.0,105.0,28.0,İzmir , Güzelbahçe 
Daire,6500000.0,3.0,1.0,140.0,13.0,İzmir , Karşıyaka 
Daire,1550000.0,2.0,1.0,85.0,5.0,İzmir , Torbalı 
Daire,2600000.0,3.0,1.0,120.0,35.0,İzmir , Karabağlar 
Villa,15750000.0,3.0,1.0,150.0,5.0,İzmir , Çeşme 
Daire,2350000.0,3.0,1.0,115.0,14.0,İzmir , Karabağlar 
Daire,3495000.0,3.0,1.0,135.0,27.0,İzmir , Buca 
Daire,5250000.0,3.0,1.0,125.0,31.0,İzmir , Konak 
Daire,3700000.0,1.0,1.0,64.0,37.0,İzmir , Karşıyaka 
Daire,3000000.0,3.0,1.0,120.0,26.0,İzmir , Balçova 
Daire,5000000.0,3.0,1.0,140.0,35.0,İzmir , Balçova 
Müstakil,3000000.0,2.0,1.0,75.0,1.0,İzmir , Menderes 
Daire,2750000.0,2.0,1.0,105.0,21.0,İzmir , Konak 
Daire,2900000.0,2.0,1.0,95.0,5.0,İzmir , Menderes 
Daire,4500000.0,3.0,1.0,145.0,11.0,İzmir , Aliağa 
Daire,3150000.0,3.0,1.0,124.0,26.0,İzmir , Balçova 
Daire,2590000.0,2.0,1.0,100.0,31.0,İzmir , Karabağlar 
Daire,4000000.0,2.0,1.0,100.0,5.0,İzmir , Karşıyaka 
Daire,3850000.0,3.0,1.0,120.0,21.0,İzmir , Gaziemir 
Daire,2140000.0,2.0,1.0,85.0,8.0,İzmir , Bayraklı 
Daire,2600000.0,3.0,1.0,120.0,31.0,İzmir , Konak 
Müstakil,9000000.0,3.0,1.0,287.0,23.0,İzmir , Bayraklı 
Daire,5500000.0,2.0,1.0,85.0,33.0,İzmir , Foça 
Daire,3500000.0,3.0,1.0,130.0,20.0,İzmir , Menderes 
Daire,7500000.0,3.0,1.0,135.0,31.0,İzmir , Balçova 
Daire,3300000.0,3.0,1.0,240.0,16.0,İzmir , Buca 
Daire,3450000.0,3.0,1.0,130.0,5.0,İzmir , Çiğli 
Daire,2375000.0,3.0,1.0,120.0,31.0,İzmir , Çiğli 
Villa,37000000.0,6.0,1.0,300.0,16.0,İzmir , Urla 
Daire,4350000.0,3.0,1.0,130.0,32.0,İzmir , Konak 
Daire,4200000.0,2.0,1.0,85.0,25.0,İzmir , Konak 
Daire,3750000.0,3.0,1.0,125.0,35.0,İzmir , Konak 
Daire,3350000.0,3.0,1.0,120.0,31.0,İzmir , Konak 
Daire,3500000.0,3.0,1.0,140.0,13.0,İzmir , Buca 
Daire,2650000.0,3.0,1.0,114.0,21.0,İzmir , Torbalı 
Daire,2150000.0,2.0,1.0,80.0,26.0,İzmir , Bornova 
Daire,1620000.0,1.0,1.0,55.0,3.0,İzmir , Bayraklı 
Daire,2800000.0,2.0,1.0,100.0,5.0,İzmir , Menderes 
Villa,10500000.0,3.0,1.0,150.0,21.0,İzmir , Çeşme 
Daire,3250000.0,4.0,1.0,210.0,3.0,İzmir , Ödemiş 
Daire,3950000.0,4.0,1.0,210.0,3.0,İzmir , Seferihisar 
Daire,7250000.0,1.0,1.0,68.0,17.0,İzmir , Karşıyaka 
Daire,3250000.0,3.0,1.0,125.0,31.0,İzmir , Karabağlar 
Daire,5200000.0,3.0,1.0,140.0,19.0,İzmir , Gaziemir 
Daire,24000000.0,4.0,1.0,280.0,30.0,İzmir , Karşıyaka 
Daire,3750000.0,4.0,1.0,190.0,1.0,İzmir , Menemen 
Daire,2500000.0,1.0,1.0,50.0,31.0,İzmir , Karabağlar 
Daire,3750000.0,2.0,1.0,100.0,11.0,İzmir , Dikili 
Villa,11250000.0,3.0,1.0,503.0,1.0,İzmir , Menderes 
Villa,13500000.0,2.0,1.0,105.0,30.0,İzmir , Çeşme 
Villa,11500000.0,5.0,1.0,255.0,12.0,İzmir , Buca 
Bina,12000000.0,3.0,1.0,130.0,26.0,İzmir , Bornova 
Daire,2450000.0,2.0,1.0,75.0,5.0,İzmir , Karşıyaka 
Daire,2450000.0,2.0,1.0,80.0,13.0,İzmir , Karşıyaka 
Daire,3800000.0,1.0,1.0,74.0,20.0,İzmir , Karşıyaka 
Yazlık,10000000.0,3.0,1.0,90.0,30.0,İzmir , Foça 
Daire,9350000.0,3.0,1.0,120.0,5.0,İzmir , Karşıyaka 
Daire,3800000.0,3.0,1.0,145.0,4.0,İzmir , Selçuk 
Villa,6000000.0,3.0,1.0,140.0,20.0,İzmir , Menderes 
Daire,3050000.0,3.0,1.0,140.0,25.0,İzmir , Bornova 
Müstakil,3650000.0,3.0,1.0,120.0,21.0,İzmir , Karabağlar 
Daire,2825000.0,3.0,1.0,135.0,21.0,İzmir , Buca 
Villa,16250000.0,4.0,1.0,280.0,3.0,İzmir , Çeşme 
Daire,3700000.0,1.0,1.0,105.0,4.0,İzmir , Bornova 
Daire,1550000.0,2.0,1.0,93.0,22.0,İzmir , Bornova 
Daire,2900000.0,3.0,1.0,130.0,30.0,İzmir , Buca 
Villa,20500000.0,3.0,1.0,350.0,4.0,İzmir , Çeşme 
Daire,2175000.0,2.0,1.0,90.0,12.0,İzmir , Karabağlar 
Daire,4550000.0,5.0,1.0,300.0,5.0,İzmir , Menemen 
Daire,5200000.0,3.0,1.0,152.0,3.0,İzmir , Ödemiş 
Daire,3550000.0,3.0,1.0,145.0,11.0,İzmir , Buca 
Daire,3250000.0,3.0,1.0,108.0,26.0,İzmir , Karşıyaka 
Daire,2000000.0,3.0,2.0,330.0,26.0,İzmir , Selçuk 
Daire,3800000.0,3.0,1.0,130.0,25.0,İzmir , Buca 
Müstakil,4000000.0,3.0,1.0,120.0,25.0,İzmir , Selçuk 
Daire,2900000.0,3.0,1.0,100.0,35.0,İzmir , Konak 
Daire,1950000.0,2.0,1.0,115.0,25.0,İzmir , Ödemiş 
Yazlık,12750000.0,4.0,1.0,250.0,5.0,İzmir , Seferihisar 
Müstakil,1550000.0,5.0,1.0,147.0,60.0,İzmir , Ödemiş 
Daire,2650000.0,2.0,1.0,85.0,1.0,İzmir , Tire 
Daire,2350000.0,3.0,1.0,145.0,25.0,İzmir , Torbalı 
Daire,4100000.0,3.0,1.0,130.0,35.0,İzmir , Balçova 
Daire,4350000.0,3.0,1.0,165.0,5.0,İzmir , Menemen 
Daire,3000000.0,2.0,1.0,75.0,9.0,İzmir , Dikili 
Daire,2700000.0,2.0,1.0,85.0,4.0,İzmir , Karabağlar 
Daire,3250000.0,3.0,1.0,114.0,25.0,İzmir , Balçova 
Daire,3500000.0,3.0,1.0,190.0,1.0,İzmir , Kınık 
Daire,3250000.0,4.0,1.0,160.0,21.0,İzmir , Bayraklı 
Daire,1590000.0,2.0,1.0,95.0,23.0,İzmir , Torbalı 
Daire,3450000.0,2.0,1.0,130.0,3.0,İzmir , Torbalı 
Müstakil,2650000.0,5.0,2.0,500.0,50.0,İzmir , Menderes 
Daire,2700000.0,2.0,1.0,110.0,10.0,İzmir , Buca 
Daire,2830000.0,2.0,1.0,108.0,15.0,İzmir , Aliağa 
Daire,5000000.0,3.0,1.0,160.0,28.0,İzmir , Karabağlar 
Daire,4100000.0,3.0,1.0,110.0,15.0,İzmir , Bornova 
Daire,2670000.0,1.0,1.0,60.0,26.0,İzmir , Bornova 
Daire,5250000.0,2.0,1.0,70.0,5.0,İzmir , Foça 
Daire,5800000.0,2.0,1.0,150.0,34.0,İzmir , Seferihisar 
Daire,4000000.0,2.0,1.0,135.0,14.0,İzmir , Menemen 
Daire,3100000.0,2.0,1.0,97.0,5.0,İzmir , Bayraklı 
Villa,6750000.0,3.0,1.0,1.55,3.0,İzmir , Kemalpaşa 
Villa,7800000.0,4.0,1.0,250.0,5.0,İzmir , Torbalı 
Daire,2250000.0,2.0,1.0,90.0,26.0,İzmir , Bayındır 
Daire,2375000.0,2.0,1.0,119.0,30.0,İzmir , Buca 
Daire,3100000.0,3.0,1.0,120.0,45.0,İzmir , Konak 
Daire,2500000.0,2.0,1.0,120.0,30.0,İzmir , Buca 
Daire,3100000.0,3.0,1.0,140.0,24.0,İzmir , Bornova 
Daire,3450000.0,3.0,1.0,138.0,25.0,İzmir , Bornova 
Yazlık,3700000.0,2.0,1.0,75.0,18.0,İzmir , Menderes 
Daire,2949000.0,3.0,1.0,130.0,26.0,İzmir , Buca 
Yazlık,9500000.0,3.0,1.0,150.0,21.0,İzmir , Menderes 
Daire,2800000.0,3.0,1.0,140.0,12.0,İzmir , Kemalpaşa 
Müstakil,5150000.0,3.0,1.0,100.0,35.0,İzmir , Foça 
Villa,7500000.0,2.0,1.0,250.0,13.0,İzmir , Dikili 
Daire,2150000.0,2.0,1.0,85.0,30.0,İzmir , Karşıyaka 
Daire,4650000.0,3.0,1.0,125.0,30.0,İzmir , Karabağlar 
Villa,25000000.0,4.0,2.0,300.0,5.0,İzmir , Çeşme 
Villa,8000000.0,3.0,2.0,148.0,15.0,İzmir , Karaburun 
Müstakil,14500000.0,3.0,1.0,330.0,20.0,İzmir , Karaburun 
Daire,1150000.0,1.0,1.0,55.0,4.0,İzmir , Buca 
Villa,22000000.0,5.0,2.0,200.0,5.0,İzmir , Çeşme 
Daire,2390000.0,2.0,1.0,100.0,15.0,İzmir , Karabağlar 
Daire,2500000.0,2.0,1.0,100.0,31.0,İzmir , Konak 
Daire,3100000.0,3.0,1.0,115.0,18.0,İzmir , Karabağlar 
Daire,2725000.0,2.0,1.0,75.0,4.0,İzmir , Bornova 
Daire,4250000.0,3.0,1.0,145.0,6.0,İzmir , Seferihisar 
Bina,6750000.0,6.0,3.0,280.0,24.0,İzmir , Konak 
Daire,1700000.0,2.0,1.0,75.0,8.0,İzmir , Karabağlar 
Villa,25000000.0,5.0,1.0,348.0,23.0,İzmir , Narlıdere 
Daire,5500000.0,2.0,1.0,130.0,25.0,İzmir , Bornova 
Müstakil,7100000.0,3.0,1.0,630.0,1.0,İzmir , Buca 
Daire,3500000.0,3.0,1.0,128.0,27.0,İzmir , Karşıyaka 
Daire,6100000.0,2.0,1.0,100.0,40.0,İzmir , Urla 
Daire,2690000.0,3.0,1.0,135.0,18.0,İzmir , Karşıyaka 
Daire,11750000.0,2.0,1.0,170.0,32.0,İzmir , Konak 
Daire,1580000.0,1.0,1.0,55.0,1.0,İzmir , Buca 
Villa,6200000.0,4.0,1.0,170.0,10.0,İzmir , Dikili 
Daire,2950000.0,3.0,1.0,135.0,31.0,İzmir , Konak 
Daire,1650000.0,2.0,1.0,85.0,5.0,İzmir , Buca 
Daire,5500000.0,3.0,1.0,160.0,4.0,İzmir , Menderes 
Daire,8250000.0,3.0,1.0,140.0,1.0,İzmir , Karşıyaka 
Müstakil,10950000.0,2.0,1.0,125.0,26.0,İzmir , Konak 
Yazlık,4400000.0,2.0,1.0,90.0,2.0,İzmir , Seferihisar 
Müstakil,1700000.0,3.0,1.0,110.0,20.0,İzmir , Karabağlar 
Daire,3200000.0,2.0,1.0,95.0,4.0,İzmir , Seferihisar 
Daire,4500000.0,3.0,1.0,185.0,26.0,İzmir , Balçova 
Daire,2600000.0,2.0,1.0,85.0,6.0,İzmir , Seferihisar 
Villa,45000000.0,4.0,1.0,600.0,1.0,İzmir , Çeşme 
Daire,2275000.0,2.0,1.0,80.0,31.0,İzmir , Bornova 
Daire,3200000.0,2.0,1.0,100.0,35.0,İzmir , Balçova 
Daire,3800000.0,2.0,1.0,130.0,11.0,İzmir , Seferihisar 
Villa,10150000.0,3.0,2.0,200.0,4.0,İzmir , Dikili 
Daire,5700000.0,3.0,1.0,130.0,20.0,İzmir , Karabağlar 
Villa,66000000.0,5.0,2.0,400.0,16.0,İzmir , Çeşme 
Müstakil,8500000.0,4.0,1.0,150.0,25.0,İzmir , Urla 
Villa,11500000.0,4.0,2.0,270.0,3.0,İzmir , Seferihisar 
Daire,3600000.0,2.0,1.0,110.0,5.0,İzmir , Karabağlar 
Daire,2500000.0,2.0,1.0,100.0,7.0,İzmir , Torbalı 
Bina,8000000.0,9.0,3.0,120.0,25.0,İzmir , Karabağlar 
Müstakil,7200000.0,3.0,1.0,364.0,21.0,İzmir , Menemen 
Daire,2550000.0,2.0,1.0,85.0,40.0,İzmir , Konak 
Daire,2100000.0,2.0,1.0,80.0,30.0,İzmir , Bornova 
Daire,11500000.0,3.0,1.0,140.0,31.0,İzmir , Narlıdere 
Daire,4100000.0,2.0,1.0,150.0,20.0,İzmir , Menderes 
Müstakil,12000000.0,2.0,1.0,198.0,50.0,İzmir , Konak 
Daire,2000000.0,2.0,1.0,95.0,30.0,İzmir , Konak 
Daire,3850000.0,2.0,1.0,113.0,20.0,İzmir , Karabağlar 
Bina,15000000.0,3.0,1.0,128.0,19.0,İzmir , Buca 
Daire,2100000.0,3.0,1.0,115.0,25.0,İzmir , Menemen 
Daire,3100000.0,3.0,1.0,140.0,25.0,İzmir , Bayraklı 
Daire,2350000.0,2.0,1.0,100.0,3.0,İzmir , Seferihisar 
Daire,3200000.0,3.0,1.0,110.0,35.0,İzmir , Karşıyaka 
Daire,3750000.0,3.0,1.0,120.0,11.0,İzmir , Karşıyaka 
Daire,7250000.0,3.0,1.0,165.0,16.0,İzmir , Narlıdere 
Daire,3000000.0,3.0,1.0,130.0,12.0,İzmir , Çiğli 
Daire,2200000.0,2.0,1.0,95.0,30.0,İzmir , Konak 
Daire,4200000.0,3.0,1.0,120.0,20.0,İzmir , Karabağlar 
Daire,2795000.0,2.0,1.0,100.0,35.0,İzmir , Konak 
Daire,2780000.0,3.0,1.0,130.0,29.0,İzmir , Karabağlar 
Daire,3600000.0,3.0,1.0,120.0,26.0,İzmir , Bayraklı 
Daire,3350000.0,3.0,1.0,120.0,48.0,İzmir , Konak 
Daire,2590000.0,2.0,1.0,90.0,35.0,İzmir , Karabağlar 
Daire,3250000.0,3.0,1.0,130.0,31.0,İzmir , Konak 
Daire,3750000.0,2.0,1.0,70.0,10.0,İzmir , Foça 
Daire,6700000.0,4.0,1.0,140.0,10.0,İzmir , Dikili 
Villa,5950000.0,3.0,1.0,442.0,4.0,İzmir , Menderes 
Daire,3580000.0,2.0,1.0,95.0,26.0,İzmir , Konak 
Residence,7500000.0,1.0,1.0,72.0,7.0,İzmir , Bayraklı 
Daire,3325000.0,3.0,1.0,150.0,3.0,İzmir , Menemen 
Daire,6000000.0,3.0,1.0,145.0,27.0,İzmir , Narlıdere 
Müstakil,39900000.0,3.0,1.0,227.0,22.0,İzmir , Çeşme 
Villa,10250000.0,4.0,1.0,165.0,2.0,İzmir , Seferihisar 
Daire,1785000.0,2.0,1.0,100.0,31.0,İzmir , Buca 
Daire,2950000.0,2.0,1.0,100.0,35.0,İzmir , Konak 
Daire,4750000.0,3.0,1.0,180.0,18.0,İzmir , Bayraklı 
Daire,5500000.0,3.0,1.0,200.0,15.0,İzmir , Dikili 
Daire,2370000.0,1.0,1.0,60.0,4.0,İzmir , Çiğli 
Daire,2175000.0,2.0,1.0,55.0,8.0,İzmir , Karşıyaka 
Daire,16500000.0,2.0,1.0,110.0,5.0,İzmir , Konak 
Daire,2975000.0,3.0,1.0,135.0,27.0,İzmir , Konak 
Villa,15750000.0,3.0,1.0,180.0,40.0,İzmir , Güzelbahçe 
Daire,1850000.0,1.0,1.0,60.0,1.0,İzmir , Buca 
Daire,4850000.0,4.0,1.0,190.0,7.0,İzmir , Konak 
Daire,5500000.0,2.0,1.0,90.0,13.0,İzmir , Karşıyaka 
Daire,2650000.0,3.0,1.0,130.0,25.0,İzmir , Bergama 
Daire,3500000.0,3.0,1.0,145.0,24.0,İzmir , Karşıyaka 
Daire,2500000.0,2.0,1.0,80.0,12.0,İzmir , Karşıyaka 
Daire,1950000.0,2.0,1.0,95.0,28.0,İzmir , Karabağlar 
Daire,8600000.0,3.0,1.0,140.0,16.0,İzmir , Bornova 
Daire,3950000.0,3.0,1.0,145.0,22.0,İzmir , Buca 
Daire,2980000.0,2.0,1.0,100.0,9.0,İzmir , Karşıyaka 
Daire,4750000.0,2.0,1.0,110.0,35.0,İzmir , Karşıyaka 
Daire,3750000.0,3.0,1.0,125.0,26.0,İzmir , Balçova 
Daire,3750000.0,3.0,1.0,130.0,5.0,İzmir , Menemen 
Daire,5200000.0,2.0,1.0,85.0,3.0,İzmir , Karşıyaka 
Daire,2590000.0,3.0,1.0,135.0,26.0,İzmir , Karabağlar 
Daire,9750000.0,3.0,1.0,170.0,31.0,İzmir , Konak 
Villa,9850000.0,3.0,1.0,105.0,5.0,İzmir , Foça 
Daire,5500000.0,3.0,1.0,135.0,5.0,İzmir , Menderes 
Villa,7950000.0,3.0,1.0,180.0,2.0,İzmir , Dikili 
Daire,3950000.0,2.0,1.0,100.0,4.0,İzmir , Karabağlar 
Daire,11500000.0,3.0,1.0,120.0,5.0,İzmir , Güzelbahçe 
Villa,95000000.0,5.0,1.0,365.0,16.0,İzmir , Çeşme 
Villa,7500000.0,4.0,1.0,170.0,10.0,İzmir , Foça 
Daire,4750000.0,3.0,1.0,140.0,8.0,İzmir , Balçova 
Yazlık,5600000.0,4.0,1.0,160.0,15.0,İzmir , Menderes 
Daire,2450000.0,2.0,1.0,85.0,27.0,İzmir , Gaziemir 
Daire,2500000.0,3.0,1.0,125.0,25.0,İzmir , Torbalı 
Daire,3585000.0,3.0,1.0,140.0,5.0,İzmir , Çiğli 
Daire,3500000.0,3.0,1.0,130.0,15.0,İzmir , Bayraklı 
Daire,3400000.0,3.0,1.0,110.0,5.0,İzmir , Seferihisar 
Daire,4930000.0,2.0,1.0,90.0,5.0,İzmir , Balçova 
Müstakil,3050000.0,3.0,1.0,115.0,21.0,İzmir , Bayraklı 
Daire,2950000.0,2.0,1.0,110.0,30.0,İzmir , Konak 
Daire,2100000.0,2.0,1.0,98.0,35.0,İzmir , Konak 
Daire,2850000.0,2.0,1.0,90.0,4.0,İzmir , Karabağlar 
Daire,2350000.0,3.0,1.0,130.0,31.0,İzmir , Karabağlar 
Daire,5500000.0,3.0,1.0,135.0,30.0,İzmir , Konak 
Yazlık,14000000.0,3.0,1.0,110.0,8.0,İzmir , Foça 
Daire,6850000.0,4.0,1.0,160.0,6.0,İzmir , Bornova 
Daire,9500000.0,4.0,2.0,400.0,5.0,İzmir , Bornova 
Daire,4500000.0,3.0,1.0,162.0,16.0,İzmir , Buca 
Daire,3650000.0,3.0,1.0,120.0,40.0,İzmir , Karabağlar 
Yazlık,8000000.0,4.0,1.0,180.0,26.0,İzmir , Menderes 
Villa,15250000.0,4.0,1.0,160.0,1.0,İzmir , Foça 
Daire,2000000.0,1.0,1.0,65.0,3.0,İzmir , Seferihisar 
Daire,3300000.0,2.0,1.0,100.0,5.0,İzmir , Aliağa 
Daire,2900000.0,3.0,1.0,120.0,10.0,İzmir , Torbalı 
Daire,3200000.0,3.0,1.0,155.0,7.0,İzmir , Menemen 
Daire,2500000.0,2.0,1.0,94.0,17.0,İzmir , Buca 
Daire,30000000.0,4.0,1.0,255.0,10.0,İzmir , Narlıdere 
Daire,4000000.0,2.0,1.0,72.0,60.0,İzmir , Karabağlar 
Daire,34500000.0,4.0,1.0,300.0,5.0,İzmir , Konak 
Daire,4000000.0,3.0,1.0,120.0,21.0,İzmir , Karşıyaka 
Daire,3100000.0,2.0,1.0,90.0,7.0,İzmir , Buca 
Daire,2950000.0,2.0,1.0,80.0,7.0,İzmir , Buca 
Daire,4750000.0,3.0,1.0,120.0,25.0,İzmir , Bornova 
Daire,3250000.0,3.0,1.0,140.0,15.0,İzmir , Konak 
Daire,3900000.0,3.0,1.0,155.0,23.0,İzmir , Gaziemir 
Daire,4000000.0,2.0,1.0,110.0,25.0,İzmir , Menderes 
Müstakil,7000000.0,4.0,1.0,200.0,11.0,İzmir , Seferihisar 
Daire,2100000.0,2.0,1.0,100.0,30.0,İzmir , Konak 
Daire,2500000.0,2.0,1.0,80.0,30.0,İzmir , Balçova 
Daire,4100000.0,3.0,1.0,130.0,8.0,İzmir , Kemalpaşa 
Müstakil,3200000.0,1.0,1.0,305.0,2.0,İzmir , Buca 
Daire,2300000.0,2.0,1.0,63.0,2.0,İzmir , Buca 
Daire,6650000.0,2.0,1.0,105.0,5.0,İzmir , Karşıyaka 
Daire,2175000.0,2.0,1.0,115.0,10.0,İzmir , Karabağlar 
Daire,3650000.0,3.0,1.0,147.0,8.0,İzmir , Ödemiş 
Daire,2150000.0,3.0,1.0,130.0,16.0,İzmir , Çiğli 
Daire,4550000.0,3.0,1.0,130.0,14.0,İzmir , Menderes 
Daire,1750000.0,3.0,1.0,130.0,26.0,İzmir , Tire 
Daire,3500000.0,3.0,1.0,155.0,4.0,İzmir , Torbalı 
Daire,2375000.0,3.0,1.0,115.0,30.0,İzmir , Tire 
Daire,3050000.0,3.0,1.0,155.0,4.0,İzmir , Torbalı 
Daire,2750000.0,3.0,1.0,160.0,25.0,İzmir , Ödemiş 
Daire,1900000.0,2.0,1.0,80.0,5.0,İzmir , Buca 
Daire,2750000.0,2.0,1.0,100.0,15.0,İzmir , Kemalpaşa 
Daire,1650000.0,1.0,1.0,65.0,21.0,İzmir , Çiğli 
Daire,3690000.0,2.0,1.0,85.0,4.0,İzmir , Foça 
Müstakil,12490000.0,3.0,1.0,173.0,30.0,İzmir , Urla 
Villa,6500000.0,5.0,1.0,270.0,16.0,İzmir , Torbalı 
Daire,6500000.0,3.0,1.0,135.0,18.0,İzmir , Güzelbahçe 
Müstakil,4750000.0,5.0,2.0,180.0,12.0,İzmir , Buca 
Daire,2950000.0,3.0,1.0,140.0,35.0,İzmir , Karabağlar 
Müstakil,3900000.0,3.0,1.0,150.0,1.0,İzmir , Foça 
Daire,2350000.0,3.0,1.0,150.0,26.0,İzmir , Ödemiş 
Villa,11500000.0,5.0,2.0,250.0,10.0,İzmir , Dikili 
Villa,9000000.0,3.0,1.0,210.0,5.0,İzmir , Seferihisar 
Villa,7750000.0,3.0,1.0,150.0,11.0,İzmir , Menderes 
Daire,3850000.0,3.0,1.0,120.0,30.0,İzmir , Balçova 
Daire,2825000.0,2.0,1.0,130.0,5.0,İzmir , Torbalı 
Daire,2000000.0,2.0,1.0,105.0,30.0,İzmir , Konak 
Müstakil,12500000.0,2.0,1.0,130.0,50.0,İzmir , Çeşme 
Daire,7650000.0,2.0,1.0,115.0,5.0,İzmir , Gaziemir 
Daire,2650000.0,3.0,1.0,120.0,31.0,İzmir , Bayraklı 
Müstakil,9850000.0,3.0,1.0,90.0,9.0,İzmir , Dikili 
Daire,4400000.0,2.0,1.0,85.0,12.0,İzmir , Foça 
Daire,3150000.0,3.0,1.0,120.0,31.0,İzmir , Konak 
Daire,5700000.0,3.0,1.0,135.0,5.0,İzmir , Seferihisar 
Müstakil,4650000.0,6.0,3.0,260.0,30.0,İzmir , Karabağlar 
Daire,3550000.0,3.0,1.0,120.0,12.0,İzmir , Buca 
Daire,4950000.0,4.0,1.0,135.0,10.0,İzmir , Dikili 
Daire,2700000.0,2.0,1.0,85.0,4.0,İzmir , Bayraklı 
Daire,5100000.0,1.0,1.0,75.0,4.0,İzmir , Çeşme 
Daire,1950000.0,1.0,1.0,42.0,30.0,İzmir , Bornova 
Daire,5000000.0,3.0,1.0,128.0,17.0,İzmir , Narlıdere 
Daire,2150000.0,2.0,1.0,85.0,4.0,İzmir , Buca 
Daire,7500000.0,3.0,1.0,120.0,5.0,İzmir , Çeşme 
Villa,7000000.0,4.0,1.0,190.0,8.0,İzmir , Menderes 
Daire,4400000.0,3.0,1.0,120.0,31.0,İzmir , Karabağlar 
Daire,4360000.0,3.0,1.0,180.0,5.0,İzmir , Bayraklı 
Daire,19900000.0,4.0,1.0,300.0,4.0,İzmir , Karşıyaka 
Daire,5500000.0,3.0,1.0,120.0,1.0,İzmir , Çiğli 
Villa,42500000.0,3.0,1.0,160.0,5.0,İzmir , Çeşme 
Bina,18500000.0,3.0,3.0,630.0,30.0,İzmir , Gaziemir 
Köşk,8600000.0,7.0,1.0,280.0,125.0,İzmir , Konak 
Residence,13500000.0,4.0,1.0,195.0,3.0,İzmir , Karabağlar 
Daire,5500000.0,6.0,1.0,260.0,8.0,İzmir , Dikili 
Daire,2150000.0,3.0,1.0,120.0,16.0,İzmir , Karabağlar 
Villa,38000000.0,4.0,1.0,350.0,30.0,İzmir , Urla 
Daire,2350000.0,2.0,1.0,95.0,4.0,İzmir , Karabağlar 
Daire,5950000.0,2.0,1.0,95.0,10.0,İzmir , Karşıyaka 
Daire,7500000.0,3.0,1.0,145.0,13.0,İzmir , Balçova 
Daire,4000000.0,3.0,1.0,110.0,12.0,İzmir , Gaziemir 
Villa,8500000.0,5.0,1.0,240.0,26.0,İzmir , Bornova 
Daire,5000000.0,3.0,1.0,145.0,3.0,İzmir , Buca 
Müstakil,3000000.0,3.0,1.0,115.0,2.0,İzmir , Bornova 
Daire,1550000.0,1.0,1.0,55.0,4.0,İzmir , Buca 
Daire,7750000.0,3.0,1.0,170.0,34.0,İzmir , Karabağlar 
Villa,8600000.0,5.0,1.0,175.0,31.0,İzmir , Çiğli 
Yazlık,6000000.0,3.0,1.0,190.0,9.0,İzmir , Seferihisar 
Daire,3200000.0,3.0,1.0,125.0,25.0,İzmir , Bornova 
Daire,2650000.0,3.0,1.0,125.0,30.0,İzmir , Karşıyaka 
Villa,6750000.0,4.0,1.0,170.0,16.0,İzmir , Menderes 
Bina,2750000.0,2.0,1.0,90.0,30.0,İzmir , Karabağlar 
Daire,2400000.0,2.0,1.0,85.0,15.0,İzmir , Konak 
Daire,2350000.0,2.0,1.0,110.0,24.0,İzmir , Bornova 
Daire,1125000.0,1.0,1.0,65.0,4.0,İzmir , Buca 
Villa,9000000.0,3.0,1.0,130.0,26.0,İzmir , Çeşme 
Daire,2100000.0,3.0,1.0,125.0,23.0,İzmir , Bergama 
Daire,2950000.0,2.0,1.0,100.0,35.0,İzmir , Konak 
Daire,6500000.0,3.0,1.0,135.0,29.0,İzmir , Karşıyaka 
Villa,32000000.0,4.0,1.0,220.0,3.0,İzmir , Çeşme 
Daire,4750000.0,3.0,1.0,140.0,10.0,İzmir , Ödemiş 
Daire,3580000.0,3.0,1.0,145.0,31.0,İzmir , Konak 
Daire,4550000.0,3.0,1.0,135.0,5.0,İzmir , Gaziemir 
Daire,3825000.0,3.0,1.0,130.0,8.0,İzmir , Konak 
Daire,2300000.0,2.0,1.0,100.0,26.0,İzmir , Konak 
Daire,5850000.0,3.0,1.0,135.0,31.0,İzmir , Konak 
Daire,1485000.0,1.0,1.0,70.0,6.0,İzmir , Bergama 
Daire,3750000.0,3.0,1.0,170.0,31.0,İzmir , Karabağlar 
Daire,5250000.0,2.0,1.0,140.0,5.0,İzmir , Karşıyaka 
Yazlık,10000000.0,3.0,1.0,185.0,5.0,İzmir , Menderes 
Daire,2700000.0,2.0,1.0,128.0,29.0,İzmir , Gaziemir 
Daire,8500000.0,3.0,1.0,140.0,35.0,İzmir , Karşıyaka 
Daire,6750000.0,3.0,1.0,160.0,2.0,İzmir , Karşıyaka 
Daire,1900000.0,3.0,1.0,105.0,35.0,İzmir , Konak 
Daire,7500000.0,2.0,1.0,100.0,6.0,İzmir , Karşıyaka 
Daire,2150000.0,2.0,1.0,85.0,30.0,İzmir , Karabağlar 
Daire,2800000.0,2.0,1.0,85.0,36.0,İzmir , Çiğli 
Daire,6750000.0,3.0,1.0,149.0,3.0,İzmir , Menemen 
Daire,5500000.0,3.0,1.0,125.0,11.0,İzmir , Karşıyaka 
Daire,21000000.0,4.0,1.0,234.0,11.0,İzmir , Karşıyaka 
Daire,6000000.0,3.0,1.0,145.0,25.0,İzmir , Narlıdere 
Villa,15500000.0,3.0,1.0,220.0,20.0,İzmir , Urla 
Daire,2650000.0,2.0,1.0,85.0,31.0,İzmir , Buca 
Villa,10000000.0,3.0,1.0,150.0,20.0,İzmir , Seferihisar 
